1,2,3,4,5,6,7,8,9,10,11
101,35,507,620,863,319,462,566,700,32,959
313,441,516,760,549,956,710,784,995,251,102
542,472,507,606,523,496,940,448,76,948,256
289,838,303,619,522,495,305,702,549,239,377
181,67,775,953,442,759,139,491,919,37,194
443,837,773,250,975,219,546,533,403,609,543
71,984,548,621,119,520,973,904,762,644,902
35,498,637,231,69,500,364,583,452,336,388
841,433,914,952,837,158,184,945,248,12,11
445,878,541,725,825,865,364,864,590,945,82
306,354,808,654,56,8,513,331,862,230,392
802,147,335,780,39,242,637,777,799,150,691
575,969,497,261,987,544,331,399,842,879,745
692,187,12,144,940,572,780,130,162,420,259
468,848,548,485,975,713,730,673,726,870,12
725,752,253,127,433,39,23,98,667,150,668
22,77,773,998,644,607,955,86,909,138,808
139,83,931,41,773,695,21,323,655,58,604
744,21,346,243,226,269,43,169,211,685,16
965,830,566,182,682,890,46,724,875,425,871
541,979,414,455,840,600,784,925,450,82,413
978,264,815,801,106,642,734,664,956,131,952
641,751,382,392,851,951,114,210,986,304,583
569,978,743,249,381,408,953,408,123,125,289
183,548,722,563,26,674,7,941,850,346,653
376,227,264,909,903,269,850,448,958,131,759
273,733,296,794,512,807,712,247,199,533,537
705,535,348,234,751,541,917,855,862,102,89
109,328,965,80,949,156,333,968,705,177,529
434,467,22,385,208,963,317,823,541,131,600
879,438,320,589,568,834,165,687,959,519,606
30,183,927,651,977,98,555,685,564,511,533
960,842,385,205,656,811,697,685,183,840,245
635,202,265,323,149,826,116,247,96,613,830
380,142,440,969,873,457,739,675,623,621,457
558,263,520,910,740,465,98,932,106,609,745
997,307,893,641,954,224,356,916,29,370,983
999,112,490,508,54,191,817,655,421,947,468
674,550,775,4,531,496,488,485,794,610,136
558,753,215,943,911,542,561,950,859,492,502
294,583,318,221,576,276,186,728,295,103,406
705,249,858,545,229,78,385,746,915,155,520
49,877,494,685,234,724,279,923,291,918,676
827,115,767,25,441,716,192,706,427,671,624
147,243,687,389,991,550,472,771,969,446,215
54,467,944,759,671,503,471,111,100,180,182
644,42,669,200,840,222,292,30,424,531,617
507,946,327,450,440,501,365,192,814,340,896
826,420,405,443,600,878,49,416,388,209,980
442,287,369,908,681,528,215,381,578,894,469
423,548,275,985,813,975,530,281,757,30,625
350,331,313,271,892,427,634,576,274,99,322
695,14,226,765,74,221,583,312,755,543,491
437,476,159,704,628,13,240,715,898,127,219
186,736,746,328,571,533,940,203,147,941,238
100,398,312,568,635,551,899,631,771,848,53
613,608,999,188,900,890,530,420,432,524,629
69,795,162,854,621,939,319,602,215,821,498
755,805,726,756,524,629,54,216,682,817,288
9,666,234,168,625,684,99,258,570,708,141
857,229,108,603,847,438,70,126,777,667,514
625,505,811,933,979,108,148,727,166,0,112
158,38,819,266,380,422,426,423,999,187,503
111,629,633,820,51,810,476,162,144,287,221
592,857,447,723,953,222,468,168,145,904,407
645,934,441,947,633,984,623,906,145,521,762
256,677,774,390,179,672,187,286,741,170,399
153,633,616,664,780,698,92,660,890,680,164
600,594,417,335,735,949,331,433,173,876,560
303,943,259,105,214,26,157,938,756,630,666
218,453,522,162,341,999,57,1,629,779,818
521,533,467,38,580,463,985,55,877,757,931
912,969,751,894,511,689,910,786,28,26,593
482,942,327,448,387,962,235,72,426,13,891
246,85,517,694,683,466,350,617,837,213,90
84,191,837,539,433,564,470,273,690,480,916
395,814,462,951,378,575,66,41,202,215,288
519,573,544,782,564,892,803,414,492,122,702
370,623,168,921,91,207,83,435,908,317,758
50,541,259,996,679,434,778,189,309,467,262
905,493,236,308,720,792,325,350,701,684,877
722,187,126,122,915,493,482,163,421,972,894
276,391,830,222,945,372,525,636,641,557,114
749,37,223,108,473,937,672,180,773,240,652
942,211,675,961,359,862,855,681,87,580,36
529,131,687,637,509,628,521,673,274,992,9
679,614,444,980,951,384,150,359,723,102,253
676,725,494,49,632,127,841,48,950,41,560
501,823,785,680,642,204,754,772,886,619,689
78,387,403,764,674,696,115,54,803,37,296
881,577,223,970,403,323,784,715,622,376,144
660,709,898,365,165,932,56,725,457,247,8
181,732,817,679,286,653,450,44,778,789,669
980,42,506,44,295,530,492,876,445,78,705
248,853,557,976,673,886,887,693,687,405,819
988,645,878,921,621,691,646,15,388,885,244
173,382,719,440,748,195,323,762,616,739,878
992,233,890,354,741,771,597,888,166,544,814
408,885,775,384,49,367,215,907,342,507,796
56,662,563,48,775,981,447,732,103,360,67
874,213,79,24,145,727,582,533,83,13,847
35,546,650,6,943,102,466,184,731,367,317
399,488,905,815,816,517,445,292,641,348,198
356,175,331,550,576,62,253,805,786,455,40
420,76,989,226,201,158,873,441,327,389,306
794,821,853,31,489,392,451,371,862,643,999
759,790,700,779,714,574,968,526,679,504,346
440,808,975,885,629,146,50,644,84,358,495
91,20,457,606,167,515,563,147,710,885,341
269,13,322,59,981,826,741,847,304,551,606
709,345,740,743,966,384,121,325,292,568,209
483,30,458,556,426,167,599,911,862,261,172
986,582,37,167,948,245,976,194,995,505,775
235,326,987,988,676,928,541,435,265,991,881
120,94,178,152,866,885,288,794,952,442,184
264,66,860,162,353,557,409,232,727,815,731
372,211,200,580,735,906,744,519,435,895,970
616,268,518,664,106,787,503,397,283,917,452
398,694,446,274,578,225,956,761,920,314,167
196,941,625,108,840,526,541,746,866,887,739
594,360,771,196,486,302,372,846,646,273,7
258,48,947,305,647,201,799,463,607,211,349
981,86,324,121,133,322,53,889,569,865,112
954,562,671,54,942,986,348,224,822,281,102
932,68,302,98,406,572,465,820,503,452,862
244,156,880,933,600,613,679,466,717,586,493
220,156,714,916,683,934,676,565,485,370,311
232,878,657,138,290,386,147,66,447,381,948
143,216,82,644,103,385,935,453,949,891,353
535,351,187,938,70,383,498,971,392,47,917
611,707,1,743,937,431,792,60,422,329,699
286,804,362,920,337,377,870,723,553,454,866
462,363,948,764,714,475,182,406,80,182,148
761,140,141,227,387,247,132,466,475,11,741
558,899,583,571,19,707,916,250,775,714,747
426,220,746,90,517,119,252,613,638,33,998
359,950,383,180,114,763,694,83,102,659,82
88,644,762,820,390,999,598,912,525,561,437
821,331,992,118,911,342,414,684,659,712,600
656,947,171,367,211,507,268,286,976,867,869
756,537,817,499,475,539,31,810,196,942,84
878,316,235,867,352,709,314,416,633,752,644
453,613,116,197,936,118,23,458,943,413,95
536,135,786,140,90,249,844,371,850,702,722
215,621,81,965,857,173,218,314,536,319,507
902,625,489,796,796,911,271,572,250,138,186
89,592,479,188,663,137,886,767,349,151,862
117,901,461,584,448,335,227,587,459,548,392
672,527,759,142,132,842,277,722,771,5,739
508,409,963,929,182,678,398,943,43,364,244
435,46,554,540,648,962,469,993,218,201,762
639,788,773,929,190,751,445,836,102,724,298
229,792,423,242,600,764,218,798,436,319,866
150,724,567,642,97,118,402,567,593,826,651
240,713,870,295,990,512,979,305,660,816,229
161,582,811,259,621,30,560,752,192,868,240
797,220,26,116,931,799,692,977,286,21,207
386,424,895,108,285,3,851,812,548,471,522
547,125,616,437,606,240,857,66,256,139,106
982,404,651,466,59,939,233,872,564,510,120
448,863,64,740,982,70,354,680,957,204,187
603,978,508,208,321,438,727,671,207,460,175
650,560,274,385,791,940,914,643,246,969,410
533,562,396,581,797,956,124,684,706,443,450
277,219,299,594,95,100,429,836,664,696,52
391,427,684,667,535,392,103,479,49,170,120
601,694,146,583,570,223,348,121,966,361,933
976,899,179,254,455,929,531,496,739,11,387
75,344,216,741,936,680,63,914,93,493,841
660,839,645,628,885,863,380,814,305,47,790
346,284,374,237,589,893,617,113,5,131,92
134,524,178,122,661,40,445,793,762,342,103
174,320,253,455,506,884,122,452,475,102,342
44,707,739,961,337,915,937,658,65,892,157
443,541,671,968,41,433,933,868,800,265,282
934,641,974,567,470,271,827,160,265,500,246
630,498,972,293,7,27,330,374,902,551,631
226,42,88,28,391,695,32,492,961,144,81
701,562,271,851,560,119,722,948,504,744,629
177,645,680,123,92,632,195,980,875,500,499
5,133,84,57,695,474,118,103,551,482,229
339,320,863,239,796,242,345,857,992,624,239
453,462,653,355,27,710,907,259,228,197,318
51,230,76,951,48,430,992,256,726,538,398
516,806,394,653,235,27,244,549,495,498,731
72,342,220,955,75,156,895,323,160,499,810
274,783,202,733,591,405,522,275,489,799,823
379,326,80,889,723,471,915,665,717,727,459
745,632,848,829,596,953,770,183,171,202,339
826,744,787,925,256,408,428,529,339,113,230
7,747,871,46,421,836,921,838,648,588,240
878,93,733,78,467,482,452,199,673,299,862
697,709,708,770,427,193,258,224,426,136,173
8,643,711,398,500,74,610,644,307,812,455
522,227,213,639,599,191,627,41,273,864,771
278,491,245,473,837,880,234,262,356,446,585
222,817,991,867,306,734,165,915,388,365,123
792,130,312,278,473,748,952,44,819,265,225
421,842,752,917,447,970,290,436,786,797,685
419,320,701,269,540,6,419,752,630,867,903
584,300,293,965,942,203,334,292,765,457,334
475,812,771,46,700,29,814,103,581,725,200
438,774,89,930,735,990,317,595,427,332,294
734,600,442,434,80,569,262,380,825,67,594
254,345,252,194,384,291,937,221,320,883,349
915,822,186,322,229,379,82,196,888,6,355
730,242,808,741,766,91,299,41,331,198,943
591,555,912,832,657,136,374,183,418,915,467
589,809,940,161,274,121,388,345,358,526,562
125,676,718,273,105,315,321,188,729,183,835
766,455,312,834,5,613,195,889,943,700,530
380,694,968,259,44,478,524,247,775,786,133
621,539,121,334,385,330,141,947,886,813,934
704,219,154,395,805,934,696,964,955,772,721
657,399,262,50,251,967,902,491,858,355,272
503,928,219,326,166,67,434,263,594,884,69
98,681,333,151,872,15,210,883,269,137,607
449,938,671,847,751,936,699,101,692,188,706
406,100,867,538,593,942,147,972,156,452,897
140,458,667,716,457,137,689,135,376,309,477
437,634,434,843,587,173,820,132,183,570,64
410,882,792,277,401,781,956,784,823,236,597
105,211,523,957,218,779,333,768,783,382,213
946,947,216,812,724,709,654,733,80,496,543
198,871,640,457,513,801,973,370,979,460,367
220,620,266,718,214,250,55,779,768,15,768
361,12,658,526,118,46,202,113,711,256,387
672,51,155,339,84,909,60,414,887,978,937
701,180,733,329,208,184,520,961,85,867,957
243,115,835,75,121,956,471,259,804,157,6
571,334,377,338,182,126,184,422,980,703,839
614,362,429,218,669,963,415,568,717,938,531
772,345,413,142,657,573,843,661,64,832,552
174,830,198,669,258,696,287,395,828,771,992
541,443,690,38,798,276,631,386,787,54,252
111,166,342,476,223,303,892,378,712,574,60
511,434,299,380,628,874,687,352,62,586,515
506,623,832,543,829,709,508,913,783,361,847
901,896,23,396,313,336,74,20,836,54,157
815,94,36,81,924,617,969,443,842,190,69
148,24,479,231,893,1,956,702,44,424,644
587,504,556,917,343,135,484,907,721,637,901
165,510,475,208,244,31,305,806,731,889,948
752,671,342,192,369,733,986,267,653,199,147
92,256,878,42,292,28,76,704,145,339,912
530,572,297,35,463,224,96,71,962,737,420
50,729,65,102,510,161,756,527,709,718,632
751,390,19,41,439,104,451,938,183,407,845
302,972,525,981,191,607,429,868,235,78,821
595,151,298,625,152,48,749,815,32,478,809
865,362,197,707,75,132,350,568,326,693,544
204,734,99,14,772,287,156,829,497,856,105
409,545,223,697,422,863,514,233,503,690,924
710,781,93,430,127,608,638,33,168,344,63
97,646,663,343,679,286,60,7,790,754,268
149,760,137,944,213,200,852,795,853,32,64
695,917,969,238,812,279,556,930,16,719,693
583,562,777,207,457,772,722,187,798,291,944
277,36,157,990,500,133,788,478,632,29,850
496,626,558,705,101,511,11,845,758,841,503
442,952,903,313,383,499,216,587,789,673,288
940,117,479,785,146,486,661,631,735,663,510
484,799,834,826,188,489,913,854,916,8,520
602,912,606,710,950,446,73,559,996,562,94
694,258,262,990,379,225,688,531,569,393,449
905,555,201,412,625,200,661,470,256,216,436
289,705,740,787,32,109,119,965,75,803,940
401,156,681,875,77,317,836,450,634,115,141
385,526,839,941,347,32,566,590,897,195,467
554,657,526,426,845,991,106,696,583,156,859
739,498,470,118,682,232,955,672,616,373,610
453,308,786,79,774,27,611,465,743,453,644
912,619,572,541,346,397,205,858,336,652,567
744,723,405,277,531,65,471,887,133,645,235
878,863,88,393,774,422,77,737,260,900,148
226,733,341,536,779,749,584,565,750,795,486
849,922,34,172,822,179,420,569,610,656,356
354,912,549,346,719,31,402,795,714,150,411
55,289,93,697,326,387,856,230,731,973,423
672,322,863,893,693,505,466,698,174,168,447
248,64,630,554,549,646,631,285,729,831,161
936,626,221,66,866,519,294,743,932,670,686
456,616,199,981,654,132,155,193,839,489,654
360,332,535,57,939,91,35,314,89,724,189
688,964,515,553,184,919,855,895,177,894,438
521,776,929,774,335,465,105,35,613,686,374
586,640,743,359,58,481,360,398,948,887,546
981,908,309,616,843,452,602,60,383,818,343
293,646,127,891,283,520,917,967,758,174,965
515,646,695,871,495,574,582,311,872,655,982
575,482,262,144,410,209,854,776,300,984,681
25,199,611,817,730,834,504,873,257,818,983
71,932,561,34,492,113,337,900,465,526,342
790,48,349,59,317,744,231,668,310,390,621
312,342,88,954,224,49,43,781,717,488,113
404,600,840,106,842,102,774,450,987,76,681
960,383,853,135,422,934,626,448,452,891,896
270,452,705,606,933,451,691,511,629,131,517
531,270,982,69,538,113,438,405,848,571,402
981,408,584,73,34,360,100,592,501,59,479
155,346,132,702,405,45,325,456,426,441,833
469,689,795,978,140,173,179,359,530,200,172
112,36,91,352,639,500,696,253,876,784,48
170,769,142,112,888,891,40,497,458,305,591
132,250,574,486,887,506,942,290,158,77,630
741,333,355,429,898,221,33,422,420,86,452
567,75,561,211,525,968,926,321,86,373,990
660,127,472,108,621,280,511,703,825,604,135
50,513,398,787,554,565,972,477,413,201,347
482,499,622,67,862,604,422,38,299,462,847
357,393,723,42,267,972,241,283,32,357,870
968,557,915,157,271,678,541,436,113,122,199
234,218,747,111,7,775,533,25,664,70,571
765,127,956,475,540,904,39,135,320,718,881
374,305,500,555,316,556,421,382,910,797,620
479,998,137,894,428,25,48,55,751,750,528
10,246,689,259,475,203,370,999,925,464,895
966,853,181,179,793,124,924,114,792,977,577
819,952,549,511,187,749,328,70,146,123,326
89,56,315,241,608,434,467,90,458,995,76
841,610,46,909,774,137,621,454,814,417,150
944,830,989,538,361,508,782,792,462,987,210
881,446,798,248,773,53,57,51,196,96,3
343,159,879,261,489,727,799,621,5,481,382
921,519,388,688,730,553,163,549,370,119,704
839,770,763,696,710,946,226,650,353,539,941
898,760,852,280,773,954,252,965,606,931,488
832,246,783,46,731,69,541,263,217,924,377
457,322,417,706,370,132,659,401,903,757,207
727,513,26,771,635,860,859,934,824,379,276
839,951,335,447,708,941,209,576,47,318,496
316,255,525,88,774,157,283,703,135,439,267
380,940,620,119,419,540,683,368,923,519,80
986,178,938,300,358,887,535,891,809,479,850
630,961,806,278,682,734,90,426,211,429,528
817,589,603,8,551,355,346,756,418,632,554
956,989,910,84,199,299,890,322,179,653,148
580,387,814,587,387,746,886,512,859,596,844
762,285,621,524,758,972,779,721,953,150,45
948,805,948,610,760,541,792,358,843,249,121
410,203,602,17,687,945,871,590,241,645,218
756,573,647,639,444,418,526,931,312,175,384
614,32,814,303,678,516,832,755,651,751,56
720,445,733,600,608,676,48,64,434,832,136
794,0,487,110,79,205,108,452,762,325,364
18,228,637,48,253,440,619,962,442,494,168
783,821,203,66,616,349,708,525,689,996,361
824,501,218,887,45,965,144,892,771,691,183
716,611,33,945,774,895,395,431,297,211,488
705,747,364,336,934,470,908,286,325,147,86
464,974,314,984,178,278,794,109,33,220,474
582,941,240,590,291,385,852,281,381,667,136
339,283,382,868,443,651,888,375,265,275,415
197,169,86,687,745,183,196,662,991,926,481
6,887,647,941,553,587,669,311,435,403,167
838,338,378,184,595,306,49,849,374,669,629
908,650,925,658,7,341,67,609,136,826,430
824,948,609,596,292,522,600,862,684,517,43
157,346,404,356,886,955,969,707,465,735,265
945,879,965,719,516,652,903,969,150,597,216
284,626,184,864,408,37,345,312,96,938,246
412,520,278,341,102,865,655,78,772,733,5
271,601,253,559,221,173,347,594,400,5,855
25,969,593,58,500,870,572,246,207,184,967
247,427,424,85,245,888,290,712,915,930,808
830,302,168,177,447,578,407,135,65,292,255
373,400,358,857,886,168,992,658,473,739,134
936,626,25,811,487,825,771,725,891,130,659
898,256,886,926,229,968,611,647,876,927,276
801,364,631,899,415,448,10,512,2,48,356
663,682,885,227,794,340,941,10,946,842,48
26,629,731,24,997,916,268,800,450,32,114
874,834,83,762,433,641,247,366,246,133,370
249,698,445,921,943,922,42,321,374,701,8
835,88,756,953,991,831,842,308,446,588,75
164,101,974,749,215,946,411,701,457,86,324
45,985,466,816,851,755,302,940,335,648,995
3,13,695,346,411,46,955,321,65,629,744
913,253,687,879,585,511,460,159,769,928,192
909,595,608,950,304,704,388,641,979,121,76
203,683,743,713,927,195,723,255,806,984,702
324,278,547,775,356,615,745,524,308,697,455
381,697,948,73,45,493,712,915,440,261,17
255,710,26,91,241,6,97,821,474,440,196
242,420,970,138,41,167,966,423,731,556,72
93,878,178,494,956,237,446,171,591,911,610
124,965,429,661,107,351,521,860,79,889,843
536,9,588,800,974,245,47,101,423,528,121
600,779,503,80,879,601,624,434,858,4,510
741,317,278,646,645,901,663,497,501,882,393
861,372,23,408,756,893,902,839,937,336,914
719,642,385,505,240,425,833,370,928,854,881
634,160,990,756,411,62,62,262,381,830,428
103,240,958,526,601,750,844,658,130,121,498
424,461,412,468,365,170,884,819,743,687,634
125,327,287,5,524,154,649,746,552,785,736
29,952,649,922,645,241,222,292,225,250,740
549,470,943,426,779,250,582,367,385,13,301
91,29,677,953,34,327,243,117,164,102,686
903,763,258,552,74,716,48,997,606,992,636
656,383,688,619,55,220,531,886,740,64,881
679,966,773,222,660,349,777,885,831,333,116
89,337,292,258,890,83,136,861,7,650,684
547,386,933,584,187,156,517,429,648,964,631
790,164,145,206,619,203,269,415,915,834,737
681,480,339,539,160,933,45,940,920,235,729
950,937,985,46,203,77,862,768,62,708,370
776,861,897,909,820,884,108,708,842,63,422
834,777,980,9,344,729,351,603,179,686,450
30,992,9,532,747,32,509,21,74,505,544
422,555,745,56,985,781,614,59,279,51,639
345,49,850,415,176,630,377,183,167,256,438
249,791,379,885,181,368,230,703,525,983,240
826,50,61,4,507,959,433,337,590,609,934
965,92,236,848,505,839,533,397,104,148,470
510,128,943,201,644,268,812,188,281,771,755
956,976,549,801,848,922,608,713,534,453,622
